quote_id,leg_type,origin_warehouse_id,destination_type,destination_id,destination_name,haversine_km,road_factor,estimated_distance_km,base_idr_per_demand_unit,distance_rate_idr_per_km_per_demand_unit,lane_factor,noise_factor,quoted_idr_per_demand_unit,is_current_lane
LM-CAN-MATARAM-IDN007,last_mile,CAN-MATARAM,province,IDN007,Bengkulu,1619.300,1.250,2024.125,2200,14.00,1.160,1.0791,38200,false
LM-CAN-MATARAM-IDN008,last_mile,CAN-MATARAM,province,IDN008,Lampung,1307.981,1.250,1634.976,2200,14.00,1.160,1.0180,29600,false
LM-CAN-MATARAM-IDN009,last_mile,CAN-MATARAM,province,IDN009,Kepulauan Bangka Belitung,1319.759,1.250,1649.699,2200,14.00,1.160,1.0353,30400,false
LM-CAN-MATARAM-IDN010,last_mile,CAN-MATARAM,province,IDN010,Kepulauan Riau,1642.215,1.250,2052.768,2200,14.00,1.160,0.9704,34800,false
LM-CAN-MATARAM-IDN011,last_mile,CAN-MATARAM,province,IDN011,DKI Jakarta,1059.173,1.250,1323.966,2200,14.00,1.160,1.0475,25200,false
LM-CAN-MATARAM-IDN012,last_mile,CAN-MATARAM,province,IDN012,Jawa Barat,976.185,1.250,1220.231,2200,14.00,1.160,1.0253,22900,false
LM-CAN-MATARAM-IDN013,last_mile,CAN-MATARAM,province,IDN013,Jawa Tengah,706.429,1.250,883.036,2200,14.00,1.160,1.0420,17600,false
LM-CAN-MATARAM-IDN014,last_mile,CAN-MATARAM,province,IDN014,Daerah Istimewa Yogyakarta,633.080,1.250,791.350,2200,14.00,1.160,1.0214,15700,false
LM-CAN-MATARAM-IDN015,last_mile,CAN-MATARAM,province,IDN015,Jawa Timur,393.237,1.250,491.546,2200,14.00,1.160,0.9768,10300,false
LM-CAN-MATARAM-IDN016,last_mile,CAN-MATARAM,province,IDN016,Banten,1127.930,1.250,1409.912,2200,14.00,1.160,0.9870,25100,false
LM-CAN-MATARAM-IDN017,last_mile,CAN-MATARAM,province,IDN017,Bali,146.069,1.250,182.587,2200,14.00,1.160,0.9921,5500,false
LM-CAN-MATARAM-IDN018,last_mile,CAN-MATARAM,province,IDN018,Nusa Tenggara Barat,88.431,1.250,110.539,2200,14.00,1.000,1.0633,4000,false
LM-CAN-MATARAM-IDN019,last_mile,CAN-MATARAM,province,IDN019,Nusa Tenggara Timur,808.745,1.250,1010.931,2200,14.00,1.000,1.0177,16600,false
LM-CAN-MATARAM-IDN020,last_mile,CAN-MATARAM,province,IDN020,Kalimantan Barat,1099.987,1.250,1374.983,2200,14.00,1.160,0.9468,23600,false
LM-CAN-MATARAM-IDN021,last_mile,CAN-MATARAM,province,IDN021,Kalimantan Tengah,826.743,1.250,1033.429,2200,14.00,1.160,1.0491,20300,false
LM-CAN-MATARAM-IDN022,last_mile,CAN-MATARAM,province,IDN022,Kalimantan Selatan,605.866,1.250,757.332,2200,14.00,1.160,1.0192,15100,false
LM-CAN-MATARAM-IDN023,last_mile,CAN-MATARAM,province,IDN023,Kalimantan Timur,1007.430,1.250,1259.288,2200,14.00,1.160,1.0084,23200,false
LM-CAN-MATARAM-IDN024,last_mile,CAN-MATARAM,province,IDN024,Kalimantan Utara,1291.140,1.250,1613.924,2200,14.00,1.160,1.0272,29500,false
LM-CAN-MATARAM-IDN025,last_mile,CAN-MATARAM,province,IDN025,Sulawesi Utara,1369.418,1.250,1711.773,2200,14.00,1.160,1.0289,31200,false
LM-CAN-MATARAM-IDN026,last_mile,CAN-MATARAM,province,IDN026,Sulawesi Tengah,1002.804,1.250,1253.506,2200,14.00,1.160,1.0708,24500,false
LM-CAN-MATARAM-IDN027,last_mile,CAN-MATARAM,province,IDN027,Sulawesi Selatan,646.145,1.250,807.682,2200,14.00,1.160,1.0078,15800,false
LM-CAN-MATARAM-IDN028,last_mile,CAN-MATARAM,province,IDN028,Sulawesi Tenggara,824.194,1.250,1030.242,2200,14.00,1.160,1.0264,19800,false
LM-CAN-MATARAM-IDN029,last_mile,CAN-MATARAM,province,IDN029,Gorontalo,1227.208,1.250,1534.010,2200,14.00,1.160,0.9767,26800,false
LM-CAN-MATARAM-IDN030,last_mile,CAN-MATARAM,province,IDN030,Sulawesi Barat,785.300,1.250,981.625,2200,14.00,1.160,0.9741,18000,false
LM-CAN-MATARAM-IDN031,last_mile,CAN-MATARAM,province,IDN031,Maluku,1678.046,1.250,2097.558,2200,14.00,1.320,1.0166,42400,false
LM-CAN-MATARAM-IDN032,last_mile,CAN-MATARAM,province,IDN032,Maluku Utara,1666.458,1.250,2083.072,2200,14.00,1.320,1.0468,43300,false
LM-CAN-MATARAM-IDN033,last_mile,CAN-MATARAM,province,IDN033,Papua,2601.576,1.250,3251.970,2200,14.00,1.320,1.0668,67200,false
LM-CAN-MATARAM-IDN034,last_mile,CAN-MATARAM,province,IDN034,Papua Barat Daya,1943.101,1.250,2428.876,2200,14.00,1.320,1.0016,47900,false
LM-CAN-MATARAM-IDN035,last_mile,CAN-MATARAM,province,IDN035,Papua Barat,2070.548,1.250,2588.185,2200,14.00,1.320,1.0436,52900,false
LM-CAN-MATARAM-IDN036,last_mile,CAN-MATARAM,province,IDN036,Papua Selatan,2523.573,1.250,3154.466,2200,14.00,1.320,1.0127,62000,false
LM-CAN-MATARAM-IDN037,last_mile,CAN-MATARAM,province,IDN037,Papua Tengah,2324.105,1.250,2905.131,2200,14.00,1.320,1.0709,60600,false
LM-CAN-MATARAM-IDN038,last_mile,CAN-MATARAM,province,IDN038,Papua Pegunungan,2633.347,1.250,3291.684,2200,14.00,1.320,0.9941,63400,false
LM-CAN-KUPANG-IDN001,last_mile,CAN-KUPANG,province,IDN001,Aceh,3357.313,1.250,4196.642,2200,14.00,1.160,0.9930,70200,false
LM-CAN-KUPANG-IDN002,last_mile,CAN-KUPANG,province,IDN002,Sumatera Utara,3004.010,1.250,3755.013,2200,14.00,1.160,1.0762,68400,false
LM-CAN-KUPANG-IDN003,last_mile,CAN-KUPANG,province,IDN003,Sumatera Barat,2761.772,1.250,3452.215,2200,14.00,1.160,1.0513,61600,false
LM-CAN-KUPANG-IDN004,last_mile,CAN-KUPANG,province,IDN004,Riau,2699.900,1.250,3374.875,2200,14.00,1.160,1.0151,58200,false
LM-CAN-KUPANG-IDN005,last_mile,CAN-KUPANG,province,IDN005,Jambi,2536.269,1.250,3170.336,2200,14.00,1.160,1.0704,57800,false
LM-CAN-KUPANG-IDN006,last_mile,CAN-KUPANG,province,IDN006,Sumatera Selatan,2316.110,1.250,2895.138,2200,14.00,1.160,1.0584,52500,false
LM-CAN-KUPANG-IDN007,last_mile,CAN-KUPANG,province,IDN007,Bengkulu,2456.429,1.250,3070.537,2200,14.00,1.160,1.0454,54800,false
LM-CAN-KUPANG-IDN008,last_mile,CAN-KUPANG,province,IDN008,Lampung,2146.617,1.250,2683.271,2200,14.00,1.160,1.0106,46600,false
LM-CAN-KUPANG-IDN009,last_mile,CAN-KUPANG,province,IDN009,Kepulauan Bangka Belitung,2131.334,1.250,2664.167,2200,14.00,1.160,0.9401,43100,false
LM-CAN-KUPANG-IDN010,last_mile,CAN-KUPANG,province,IDN010,Kepulauan Riau,2408.339,1.250,3010.424,2200,14.00,1.160,0.9670,49700,false
LM-CAN-KUPANG-IDN011,last_mile,CAN-KUPANG,province,IDN011,DKI Jakarta,1899.695,1.250,2374.619,2200,14.00,1.160,1.0674,43900,false
LM-CAN-KUPANG-IDN012,last_mile,CAN-KUPANG,province,IDN012,Jawa Barat,1816.302,1.250,2270.378,2200,14.00,1.160,0.9734,38400,false
LM-CAN-KUPANG-IDN013,last_mile,CAN-KUPANG,province,IDN013,Jawa Tengah,1546.559,1.250,1933.198,2200,14.00,1.160,0.9710,33000,false
LM-CAN-KUPANG-IDN014,last_mile,CAN-KUPANG,province,IDN014,Daerah Istimewa Yogyakarta,1471.936,1.250,1839.920,2200,14.00,1.160,0.9645,31300,false
LM-CAN-KUPANG-IDN015,last_mile,CAN-KUPANG,province,IDN015,Jawa Timur,1233.832,1.250,1542.290,2200,14.00,1.160,1.0009,27600,false
LM-CAN-KUPANG-IDN016,last_mile,CAN-KUPANG,province,IDN016,Banten,1968.493,1.250,2460.617,2200,14.00,1.160,0.9838,41800,false
LM-CAN-KUPANG-IDN017,last_mile,CAN-KUPANG,province,IDN017,Bali,986.561,1.250,1233.201,2200,14.00,1.160,0.9434,21300,false
LM-CAN-KUPANG-IDN018,last_mile,CAN-KUPANG,province,IDN018,Nusa Tenggara Barat,752.771,1.250,940.964,2200,14.00,1.000,1.0306,15800,false
LM-CAN-KUPANG-IDN019,last_mile,CAN-KUPANG,province,IDN019,Nusa Tenggara Timur,119.514,1.250,149.392,2200,14.00,1.000,1.0082,4300,false
LM-CAN-KUPANG-IDN020,last_mile,CAN-KUPANG,province,IDN020,Kalimantan Barat,1784.485,1.250,2230.606,2200,14.00,1.160,1.0419,40400,false
LM-CAN-KUPANG-IDN021,last_mile,CAN-KUPANG,province,IDN021,Kalimantan Tengah,1491.243,1.250,1864.054,2200,14.00,1.160,0.9548,31300,false
LM-CAN-KUPANG-IDN022,last_mile,CAN-KUPANG,province,IDN022,Kalimantan Selatan,1186.955,1.250,1483.693,2200,14.00,1.160,1.0490,28000,false
LM-CAN-KUPANG-IDN023,last_mile,CAN-KUPANG,province,IDN023,Kalimantan Timur,1409.196,1.250,1761.496,2200,14.00,1.160,1.0491,32700,false
LM-CAN-KUPANG-IDN024,last_mile,CAN-KUPANG,province,IDN024,Kalimantan Utara,1655.361,1.250,2069.202,2200,14.00,1.160,0.9768,35300,false
LM-CAN-KUPANG-IDN025,last_mile,CAN-KUPANG,province,IDN025,Sulawesi Utara,1220.119,1.250,1525.149,2200,14.00,1.160,1.0132,27700,false
LM-CAN-KUPANG-IDN026,last_mile,CAN-KUPANG,province,IDN026,Sulawesi Tengah,1066.037,1.250,1332.546,2200,14.00,1.160,0.9669,23400,false
LM-CAN-KUPANG-IDN027,last_mile,CAN-KUPANG,province,IDN027,Sulawesi Selatan,775.831,1.250,969.789,2200,14.00,1.160,0.9740,17800,false
LM-CAN-KUPANG-IDN028,last_mile,CAN-KUPANG,province,IDN028,Sulawesi Tenggara,676.805,1.250,846.006,2200,14.00,1.160,1.0460,17000,false
LM-CAN-KUPANG-IDN029,last_mile,CAN-KUPANG,province,IDN029,Gorontalo,1222.589,1.250,1528.236,2200,14.00,1.160,1.0169,27800,false
LM-CAN-KUPANG-IDN030,last_mile,CAN-KUPANG,province,IDN030,Sulawesi Barat,996.624,1.250,1245.779,2200,14.00,1.160,1.0025,22800,false
LM-CAN-KUPANG-IDN031,last_mile,CAN-KUPANG,province,IDN031,Maluku,943.830,1.250,1179.788,2200,14.00,1.320,1.0228,25300,false
LM-CAN-KUPANG-IDN032,last_mile,CAN-KUPANG,province,IDN032,Maluku Utara,1288.857,1.250,1611.071,2200,14.00,1.320,1.0248,33500,false
LM-CAN-KUPANG-IDN033,last_mile,CAN-KUPANG,province,IDN033,Papua,1884.282,1.250,2355.353,2200,14.00,1.320,0.9893,45900,false
LM-CAN-KUPANG-IDN034,last_mile,CAN-KUPANG,province,IDN034,Papua Barat Daya,1363.962,1.250,1704.952,2200,14.00,1.320,1.0083,34700,false
LM-CAN-KUPANG-IDN035,last_mile,CAN-KUPANG,province,IDN035,Papua Barat,1379.620,1.250,1724.525,2200,14.00,1.320,1.0021,34800,false
LM-CAN-KUPANG-IDN036,last_mile,CAN-KUPANG,province,IDN036,Papua Selatan,1711.834,1.250,2139.792,2200,14.00,1.320,0.9838,41800,false
LM-CAN-KUPANG-IDN037,last_mile,CAN-KUPANG,province,IDN037,Papua Tengah,1596.239,1.250,1995.299,2200,14.00,1.320,1.0678,42500,false
LM-CAN-KUPANG-IDN038,last_mile,CAN-KUPANG,province,IDN038,Papua Pegunungan,1880.146,1.250,2350.183,2200,14.00,1.320,0.9418,43600,false
LM-CAN-PALU-IDN001,last_mile,CAN-PALU,province,IDN001,Aceh,2602.567,1.250,3253.209,2200,14.00,1.160,0.9778,54200,false
LM-CAN-PALU-IDN002,last_mile,CAN-PALU,province,IDN002,Sumatera Utara,2289.367,1.250,2861.709,2200,14.00,1.160,0.9846,48300,false
LM-CAN-PALU-IDN003,last_mile,CAN-PALU,province,IDN003,Sumatera Barat,2169.423,1.250,2711.779,2200,14.00,1.160,1.0664,49700,false
LM-CAN-PALU-IDN004,last_mile,CAN-PALU,province,IDN004,Riau,2042.931,1.250,2553.664,2200,14.00,1.160,0.9907,43600,false
LM-CAN-PALU-IDN005,last_mile,CAN-PALU,province,IDN005,Jambi,1959.549,1.250,2449.436,2200,14.00,1.160,0.9916,42000,false
LM-CAN-PALU-IDN006,last_mile,CAN-PALU,province,IDN006,Sumatera Selatan,1795.988,1.250,2244.985,2200,14.00,1.160,0.9954,38800,false
LM-CAN-PALU-IDN007,last_mile,CAN-PALU,province,IDN007,Bengkulu,1970.641,1.250,2463.302,2200,14.00,1.160,1.0440,44400,false
LM-CAN-PALU-IDN008,last_mile,CAN-PALU,province,IDN008,Lampung,1722.193,1.250,2152.741,2200,14.00,1.160,1.0128,38000,false
LM-CAN-PALU-IDN009,last_mile,CAN-PALU,province,IDN009,Kepulauan Bangka Belitung,1542.582,1.250,1928.228,2200,14.00,1.160,0.9886,33500,false
LM-CAN-PALU-IDN010,last_mile,CAN-PALU,province,IDN010,Kepulauan Riau,1646.745,1.250,2058.432,2200,14.00,1.160,1.0148,36500,false
LM-CAN-PALU-IDN011,last_mile,CAN-PALU,province,IDN011,DKI Jakarta,1564.890,1.250,1956.112,2200,14.00,1.160,0.9681,33200,false
LM-CAN-PALU-IDN012,last_mile,CAN-PALU,province,IDN012,Jawa Barat,1537.230,1.250,1921.537,2200,14.00,1.160,0.9806,33100,false
LM-CAN-PALU-IDN013,last_mile,CAN-PALU,province,IDN013,Jawa Tengah,1332.184,1.250,1665.230,2200,14.00,1.160,1.0796,32000,false
LM-CAN-PALU-IDN014,last_mile,CAN-PALU,province,IDN014,Daerah Istimewa Yogyakarta,1301.555,1.250,1626.944,2200,14.00,1.160,0.9767,28300,false
LM-CAN-PALU-IDN015,last_mile,CAN-PALU,province,IDN015,Jawa Timur,1111.111,1.250,1388.888,2200,14.00,1.160,1.0727,26900,false
LM-CAN-PALU-IDN016,last_mile,CAN-PALU,province,IDN016,Banten,1640.044,1.250,2050.055,2200,14.00,1.160,0.9467,33900,false
LM-CAN-PALU-IDN017,last_mile,CAN-PALU,province,IDN017,Bali,988.751,1.250,1235.939,2200,14.00,1.160,1.0059,22800,false
LM-CAN-PALU-IDN018,last_mile,CAN-PALU,province,IDN018,Nusa Tenggara Barat,924.260,1.250,1155.325,2200,14.00,1.240,0.9402,21400,false
LM-CAN-PALU-IDN019,last_mile,CAN-PALU,province,IDN019,Nusa Tenggara Timur,995.410,1.250,1244.263,2200,14.00,1.240,1.0168,24700,false
LM-CAN-PALU-IDN020,last_mile,CAN-PALU,province,IDN020,Kalimantan Barat,981.816,1.250,1227.270,2200,14.00,1.160,1.0172,22900,false
LM-CAN-PALU-IDN021,last_mile,CAN-PALU,province,IDN021,Kalimantan Tengah,763.089,1.250,953.861,2200,14.00,1.160,1.0261,18500,false
LM-CAN-PALU-IDN022,last_mile,CAN-PALU,province,IDN022,Kalimantan Selatan,548.613,1.250,685.766,2200,14.00,1.160,1.0165,13900,false
LM-CAN-PALU-IDN023,last_mile,CAN-PALU,province,IDN023,Kalimantan Timur,386.223,1.250,482.779,2200,14.00,1.160,1.0520,10900,false
LM-CAN-PALU-IDN024,last_mile,CAN-PALU,province,IDN024,Kalimantan Utara,562.102,1.250,702.627,2200,14.00,1.160,0.9699,13500,false
LM-CAN-PALU-IDN025,last_mile,CAN-PALU,province,IDN025,Sulawesi Utara,509.628,1.250,637.035,2200,14.00,1.000,0.9668,10700,false
LM-CAN-PALU-IDN026,last_mile,CAN-PALU,province,IDN026,Sulawesi Tengah,119.938,1.250,149.923,2200,14.00,1.000,1.0668,4600,false
LM-CAN-PALU-IDN027,last_mile,CAN-PALU,province,IDN027,Sulawesi Selatan,367.865,1.250,459.831,2200,14.00,1.000,0.9799,8500,false
LM-CAN-PALU-IDN028,last_mile,CAN-PALU,province,IDN028,Sulawesi Tenggara,452.276,1.250,565.345,2200,14.00,1.000,0.9617,9700,false
LM-CAN-PALU-IDN029,last_mile,CAN-PALU,province,IDN029,Gorontalo,304.047,1.250,380.058,2200,14.00,1.000,0.9487,7100,false
LM-CAN-PALU-IDN030,last_mile,CAN-PALU,province,IDN030,Sulawesi Barat,165.683,1.250,207.104,2200,14.00,1.000,0.9439,4800,false
LM-CAN-PALU-IDN031,last_mile,CAN-PALU,province,IDN031,Maluku,1375.091,1.250,1718.864,2200,14.00,1.320,0.9932,34400,false
LM-CAN-PALU-IDN032,last_mile,CAN-PALU,province,IDN032,Maluku Utara,922.720,1.250,1153.400,2200,14.00,1.320,0.9891,24000,false
LM-CAN-PALU-IDN033,last_mile,CAN-PALU,province,IDN033,Papua,2114.867,1.250,2643.583,2200,14.00,1.320,1.0421,53900,false
LM-CAN-PALU-IDN034,last_mile,CAN-PALU,province,IDN034,Papua Barat Daya,1351.567,1.250,1689.458,2200,14.00,1.320,1.0574,36100,false
LM-CAN-PALU-IDN035,last_mile,CAN-PALU,province,IDN035,Papua Barat,1609.184,1.250,2011.480,2200,14.00,1.320,0.9814,39300,false
LM-CAN-PALU-IDN036,last_mile,CAN-PALU,province,IDN036,Papua Selatan,2267.245,1.250,2834.056,2200,14.00,1.320,0.9836,54400,false
LM-CAN-PALU-IDN037,last_mile,CAN-PALU,province,IDN037,Papua Tengah,1887.588,1.250,2359.485,2200,14.00,1.320,1.0685,49700,false
LM-CAN-PALU-IDN038,last_mile,CAN-PALU,province,IDN038,Papua Pegunungan,2211.730,1.250,2764.663,2200,14.00,1.320,0.9739,52600,false
LM-CAN-KENDARI-IDN001,last_mile,CAN-KENDARI,province,IDN001,Aceh,2977.704,1.250,3722.130,2200,14.00,1.160,1.0287,64800,false
LM-CAN-KENDARI-IDN002,last_mile,CAN-KENDARI,province,IDN002,Sumatera Utara,2647.497,1.250,3309.371,2200,14.00,1.160,1.0082,56800,false
LM-CAN-KENDARI-IDN003,last_mile,CAN-KENDARI,province,IDN003,Sumatera Barat,2481.480,1.250,3101.850,2200,14.00,1.160,0.9942,52600,false
LM-CAN-KENDARI-IDN004,last_mile,CAN-KENDARI,province,IDN004,Riau,2376.625,1.250,2970.781,2200,14.00,1.160,0.9518,48300,false
LM-CAN-KENDARI-IDN005,last_mile,CAN-KENDARI,province,IDN005,Jambi,2261.397,1.250,2826.747,2200,14.00,1.160,0.9856,47800,false
LM-CAN-KENDARI-IDN006,last_mile,CAN-KENDARI,province,IDN006,Sumatera Selatan,2071.545,1.250,2589.431,2200,14.00,1.160,0.9510,42400,false
LM-CAN-KENDARI-IDN007,last_mile,CAN-KENDARI,province,IDN007,Bengkulu,2237.553,1.250,2796.942,2200,14.00,1.160,1.0646,51100,false
LM-CAN-KENDARI-IDN008,last_mile,CAN-KENDARI,province,IDN008,Lampung,1956.870,1.250,2446.088,2200,14.00,1.160,1.0716,45300,false
LM-CAN-KENDARI-IDN009,last_mile,CAN-KENDARI,province,IDN009,Kepulauan Bangka Belitung,1837.438,1.250,2296.797,2200,14.00,1.160,0.9687,38600,false
LM-CAN-KENDARI-IDN010,last_mile,CAN-KENDARI,province,IDN010,Kepulauan Riau,2011.353,1.250,2514.191,2200,14.00,1.160,1.0277,44600,false
LM-CAN-KENDARI-IDN011,last_mile,CAN-KENDARI,province,IDN011,DKI Jakarta,1755.747,1.250,2194.683,2200,14.00,1.160,0.9905,37800,false
LM-CAN-KENDARI-IDN012,last_mile,CAN-KENDARI,province,IDN012,Jawa Barat,1703.133,1.250,2128.916,2200,14.00,1.160,0.9563,35500,false
LM-CAN-KENDARI-IDN013,last_mile,CAN-KENDARI,province,IDN013,Jawa Tengah,1456.664,1.250,1820.831,2200,14.00,1.160,0.9744,31300,false
LM-CAN-KENDARI-IDN014,last_mile,CAN-KENDARI,province,IDN014,Daerah Istimewa Yogyakarta,1404.106,1.250,1755.133,2200,14.00,1.160,1.0072,31300,false
LM-CAN-KENDARI-IDN015,last_mile,CAN-KENDARI,province,IDN015,Jawa Timur,1171.854,1.250,1464.818,2200,14.00,1.160,0.9830,25900,false
LM-CAN-KENDARI-IDN016,last_mile,CAN-KENDARI,province,IDN016,Banten,1831.832,1.250,2289.790,2200,14.00,1.160,0.9704,38600,false
LM-CAN-KENDARI-IDN017,last_mile,CAN-KENDARI,province,IDN017,Bali,970.661,1.250,1213.327,2200,14.00,1.160,1.0213,22700,false
LM-CAN-KENDARI-IDN018,last_mile,CAN-KENDARI,province,IDN018,Nusa Tenggara Barat,807.616,1.250,1009.520,2200,14.00,1.240,0.9946,20100,false
LM-CAN-KENDARI-IDN019,last_mile,CAN-KENDARI,province,IDN019,Nusa Tenggara Timur,578.166,1.250,722.707,2200,14.00,1.240,1.0539,16100,false
LM-CAN-KENDARI-IDN020,last_mile,CAN-KENDARI,province,IDN020,Kalimantan Barat,1342.861,1.250,1678.576,2200,14.00,1.160,1.0754,32100,false
LM-CAN-KENDARI-IDN021,last_mile,CAN-KENDARI,province,IDN021,Kalimantan Tengah,1076.570,1.250,1345.712,2200,14.00,1.160,0.9614,23500,false
LM-CAN-KENDARI-IDN022,last_mile,CAN-KENDARI,province,IDN022,Kalimantan Selatan,784.243,1.250,980.304,2200,14.00,1.160,0.9672,17900,false
LM-CAN-KENDARI-IDN023,last_mile,CAN-KENDARI,province,IDN023,Kalimantan Timur,815.711,1.250,1019.639,2200,14.00,1.160,1.0753,20600,false
LM-CAN-KENDARI-IDN024,last_mile,CAN-KENDARI,province,IDN024,Kalimantan Utara,1014.042,1.250,1267.553,2200,14.00,1.160,1.0554,24400,false
LM-CAN-KENDARI-IDN025,last_mile,CAN-KENDARI,province,IDN025,Sulawesi Utara,561.622,1.250,702.027,2200,14.00,1.000,0.9786,11800,false
LM-CAN-KENDARI-IDN026,last_mile,CAN-KENDARI,province,IDN026,Sulawesi Tengah,379.578,1.250,474.472,2200,14.00,1.000,1.0250,9100,false
LM-CAN-KENDARI-IDN027,last_mile,CAN-KENDARI,province,IDN027,Sulawesi Selatan,283.435,1.250,354.294,2200,14.00,1.000,1.0105,7200,false
LM-CAN-KENDARI-IDN028,last_mile,CAN-KENDARI,province,IDN028,Sulawesi Tenggara,47.176,1.250,58.970,2200,14.00,1.000,1.0083,3100,false
LM-CAN-KENDARI-IDN029,last_mile,CAN-KENDARI,province,IDN029,Gorontalo,526.042,1.250,657.553,2200,14.00,1.000,0.9459,10800,false
LM-CAN-KENDARI-IDN030,last_mile,CAN-KENDARI,province,IDN030,Sulawesi Barat,401.441,1.250,501.801,2200,14.00,1.000,1.0505,9700,false
LM-CAN-KENDARI-IDN031,last_mile,CAN-KENDARI,province,IDN031,Maluku,982.088,1.250,1227.611,2200,14.00,1.320,1.0462,26800,false
LM-CAN-KENDARI-IDN032,last_mile,CAN-KENDARI,province,IDN032,Maluku Utara,795.720,1.250,994.649,2200,14.00,1.320,1.0001,21300,false
LM-CAN-KENDARI-IDN033,last_mile,CAN-KENDARI,province,IDN033,Papua,1819.492,1.250,2274.365,2200,14.00,1.320,1.0061,45200,false
LM-CAN-KENDARI-IDN034,last_mile,CAN-KENDARI,province,IDN034,Papua Barat Daya,1101.682,1.250,1377.103,2200,14.00,1.320,1.0475,29700,false
LM-CAN-KENDARI-IDN035,last_mile,CAN-KENDARI,province,IDN035,Papua Barat,1290.434,1.250,1613.042,2200,14.00,1.320,1.0220,33400,false
LM-CAN-KENDARI-IDN036,last_mile,CAN-KENDARI,province,IDN036,Papua Selatan,1882.623,1.250,2353.279,2200,14.00,1.320,1.0727,49800,false
LM-CAN-KENDARI-IDN037,last_mile,CAN-KENDARI,province,IDN037,Papua Tengah,1563.750,1.250,1954.688,2200,14.00,1.320,1.0389,40500,false
LM-CAN-KENDARI-IDN038,last_mile,CAN-KENDARI,province,IDN038,Papua Pegunungan,1887.276,1.250,2359.094,2200,14.00,1.320,1.0008,46500,false
LM-CAN-AMBON-IDN001,last_mile,CAN-AMBON,province,IDN001,Aceh,3572.685,1.250,4465.856,2200,14.00,1.160,0.9739,73100,false
LM-CAN-AMBON-IDN002,last_mile,CAN-AMBON,province,IDN002,Sumatera Utara,3252.592,1.250,4065.740,2200,14.00,1.160,1.0333,70900,false
LM-CAN-AMBON-IDN003,last_mile,CAN-AMBON,province,IDN003,Sumatera Barat,3103.854,1.250,3879.817,2200,14.00,1.160,1.0122,66400,false
LM-CAN-AMBON-IDN004,last_mile,CAN-AMBON,province,IDN004,Riau,2992.121,1.250,3740.151,2200,14.00,1.160,1.0134,64100,false
LM-CAN-AMBON-IDN005,last_mile,CAN-AMBON,province,IDN005,Jambi,2885.655,1.250,3607.068,2200,14.00,1.160,0.9528,58200,false
LM-CAN-AMBON-IDN006,last_mile,CAN-AMBON,province,IDN006,Sumatera Selatan,2699.571,1.250,3374.464,2200,14.00,1.160,1.0232,58700,false
LM-CAN-AMBON-IDN007,last_mile,CAN-AMBON,province,IDN007,Bengkulu,2866.616,1.250,3583.270,2200,14.00,1.160,1.0381,63100,false
LM-CAN-AMBON-IDN008,last_mile,CAN-AMBON,province,IDN008,Lampung,2586.735,1.250,3233.419,2200,14.00,1.160,1.0783,59400,false
LM-CAN-AMBON-IDN009,last_mile,CAN-AMBON,province,IDN009,Kepulauan Bangka Belitung,2461.956,1.250,3077.444,2200,14.00,1.160,1.0714,56300,false
LM-CAN-AMBON-IDN010,last_mile,CAN-AMBON,province,IDN010,Kepulauan Riau,2611.498,1.250,3264.372,2200,14.00,1.160,1.0490,58300,false
LM-CAN-AMBON-IDN011,last_mile,CAN-AMBON,province,IDN011,DKI Jakarta,2383.222,1.250,2979.027,2200,14.00,1.160,1.0721,54600,false
LM-CAN-AMBON-IDN012,last_mile,CAN-AMBON,province,IDN012,Jawa Barat,2327.446,1.250,2909.308,2200,14.00,1.160,1.0410,51800,false
LM-CAN-AMBON-IDN013,last_mile,CAN-AMBON,province,IDN013,Jawa Tengah,2075.310,1.250,2594.138,2200,14.00,1.160,0.9632,43000,false
LM-CAN-AMBON-IDN014,last_mile,CAN-AMBON,province,IDN014,Daerah Istimewa Yogyakarta,2018.276,1.250,2522.846,2200,14.00,1.160,1.0294,44800,false
LM-CAN-AMBON-IDN015,last_mile,CAN-AMBON,province,IDN015,Jawa Timur,1779.709,1.250,2224.636,2200,14.00,1.160,1.0505,40600,false
LM-CAN-AMBON-IDN016,last_mile,CAN-AMBON,province,IDN016,Banten,2459.127,1.250,3073.909,2200,14.00,1.160,1.0202,53500,false
LM-CAN-AMBON-IDN017,last_mile,CAN-AMBON,province,IDN017,Bali,1559.574,1.250,1949.468,2200,14.00,1.160,0.9849,33700,false
LM-CAN-AMBON-IDN018,last_mile,CAN-AMBON,province,IDN018,Nusa Tenggara Barat,1362.355,1.250,1702.944,2200,14.00,1.240,1.0182,32900,false
LM-CAN-AMBON-IDN019,last_mile,CAN-AMBON,province,IDN019,Nusa Tenggara Timur,796.881,1.250,996.102,2200,14.00,1.240,1.0690,21400,false
LM-CAN-AMBON-IDN020,last_mile,CAN-AMBON,province,IDN020,Kalimantan Barat,1941.986,1.250,2427.483,2200,14.00,1.160,0.9840,41300,false
LM-CAN-AMBON-IDN021,last_mile,CAN-AMBON,province,IDN021,Kalimantan Tengah,1691.359,1.250,2114.198,2200,14.00,1.160,0.9608,35400,false
LM-CAN-AMBON-IDN022,last_mile,CAN-AMBON,province,IDN022,Kalimantan Selatan,1409.422,1.250,1761.778,2200,14.00,1.160,1.0665,33200,false
